"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Warren","0900579510",2015,2017,"Percent","Housing Units Built Before 1950",34
"Warren","0900579510",2016,2018,"Number","Total Housing Units",845
"Warren","0900579510",2016,2018,"Number","Housing Units Built Before 1950",289
"Warren","0900579510",2016,2018,"Percent","Housing Units Built Before 1950",34.2
"Warren","0900579510",2017,2019,"Number","Total Housing Units",856
"Warren","0900579510",2017,2019,"Number","Housing Units Built Before 1950",306
"Warren","0900579510",2017,2019,"Percent","Housing Units Built Before 1950",35.7
"Warren","0900579510",2018,2020,"Number","Total Housing Units",837
"Warren","0900579510",2018,2020,"Number","Housing Units Built Before 1950",262
"Warren","0900579510",2018,2020,"Percent","Housing Units Built Before 1950",31.3
"Washington","0900579720",2013,2015,"Number","Total Housing Units",2031
"Washington","0900579720",2013,2015,"Number","Housing Units Built Before 1950",932
"Washington","0900579720",2013,2015,"Percent","Housing Units Built Before 1950",45.9
"Washington","0900579720",2014,2016,"Number","Total Housing Units",2195
"Washington","0900579720",2014,2016,"Number","Housing Units Built Before 1950",968
"Washington","0900579720",2014,2016,"Percent","Housing Units Built Before 1950",44.1
"Washington","0900579720",2015,2017,"Number","Total Housing Units",2200
"Washington","0900579720",2015,2017,"Number","Housing Units Built Before 1950",943
"Washington","0900579720",2015,2017,"Percent","Housing Units Built Before 1950",42.9
"Washington","0900579720",2016,2018,"Number","Total Housing Units",2268
"Washington","0900579720",2016,2018,"Number","Housing Units Built Before 1950",918
"Washington","0900579720",2016,2018,"Percent","Housing Units Built Before 1950",40.5
"Washington","0900579720",2017,2019,"Number","Total Housing Units",2207
"Washington","0900579720",2017,2019,"Number","Housing Units Built Before 1950",832
"Washington","0900579720",2017,2019,"Percent","Housing Units Built Before 1950",37.7
"Washington","0900579720",2018,2020,"Number","Total Housing Units",2262
"Washington","0900579720",2018,2020,"Number","Housing Units Built Before 1950",847
"Washington","0900579720",2018,2020,"Percent","Housing Units Built Before 1950",37.4
"Waterbury","0900980070",2013,2015,"Number","Total Housing Units",47967
"Waterbury","0900980070",2013,2015,"Number","Housing Units Built Before 1950",18810
"Waterbury","0900980070",2013,2015,"Percent","Housing Units Built Before 1950",39.2
"Waterbury","0900980070",2014,2016,"Number","Total Housing Units",47983
"Waterbury","0900980070",2014,2016,"Number","Housing Units Built Before 1950",19102
"Waterbury","0900980070",2014,2016,"Percent","Housing Units Built Before 1950",39.8
"Waterbury","0900980070",2015,2017,"Number","Total Housing Units",47356
"Waterbury","0900980070",2015,2017,"Number","Housing Units Built Before 1950",18351
"Waterbury","0900980070",2015,2017,"Percent","Housing Units Built Before 1950",38.8
"Waterbury","0900980070",2016,2018,"Number","Total Housing Units",46525
"Waterbury","0900980070",2016,2018,"Number","Housing Units Built Before 1950",17906
"Waterbury","0900980070",2016,2018,"Percent","Housing Units Built Before 1950",38.5
"Waterbury","0900980070",2017,2019,"Number","Total Housing Units",47026
"Waterbury","0900980070",2017,2019,"Number","Housing Units Built Before 1950",18965
"Waterbury","0900980070",2017,2019,"Percent","Housing Units Built Before 1950",40.3
"Waterbury","0900980070",2018,2020,"Number","Total Housing Units",47364
"Waterbury","0900980070",2018,2020,"Number","Housing Units Built Before 1950",18941
"Waterbury","0900980070",2018,2020,"Percent","Housing Units Built Before 1950",40
"Waterford","0901180280",2013,2015,"Number","Total Housing Units",8994
"Waterford","0901180280",2013,2015,"Number","Housing Units Built Before 1950",2307
"Waterford","0901180280",2013,2015,"Percent","Housing Units Built Before 1950",25.7
"Waterford","0901180280",2014,2016,"Number","Total Housing Units",8854
"Waterford","0901180280",2014,2016,"Number","Housing Units Built Before 1950",2252
"Waterford","0901180280",2014,2016,"Percent","Housing Units Built Before 1950",25.4
"Waterford","0901180280",2015,2017,"Number","Total Housing Units",8728
"Waterford","0901180280",2015,2017,"Number","Housing Units Built Before 1950",2284
"Waterford","0901180280",2015,2017,"Percent","Housing Units Built Before 1950",26.2
"Waterford","0901180280",2016,2018,"Number","Total Housing Units",8735
"Waterford","0901180280",2016,2018,"Number","Housing Units Built Before 1950",2235
"Waterford","0901180280",2016,2018,"Percent","Housing Units Built Before 1950",25.6
"Waterford","0901180280",2017,2019,"Number","Total Housing Units",8713
"Waterford","0901180280",2017,2019,"Number","Housing Units Built Before 1950",2290
"Waterford","0901180280",2017,2019,"Percent","Housing Units Built Before 1950",26.3
"Waterford","0901180280",2018,2020,"Number","Total Housing Units",8512
"Waterford","0901180280",2018,2020,"Number","Housing Units Built Before 1950",2146
"Waterford","0901180280",2018,2020,"Percent","Housing Units Built Before 1950",25.2
"Watertown","0900580490",2013,2015,"Number","Total Housing Units",9267
"Watertown","0900580490",2013,2015,"Number","Housing Units Built Before 1950",2580
"Watertown","0900580490",2013,2015,"Percent","Housing Units Built Before 1950",27.8
"Watertown","0900580490",2014,2016,"Number","Total Housing Units",9098
"Watertown","0900580490",2014,2016,"Number","Housing Units Built Before 1950",2402
"Watertown","0900580490",2014,2016,"Percent","Housing Units Built Before 1950",26.4
"Watertown","0900580490",2015,2017,"Number","Total Housing Units",8835
"Watertown","0900580490",2015,2017,"Number","Housing Units Built Before 1950",2312
"Watertown","0900580490",2015,2017,"Percent","Housing Units Built Before 1950",26.2
"Watertown","0900580490",2016,2018,"Number","Total Housing Units",8842
"Watertown","0900580490",2016,2018,"Number","Housing Units Built Before 1950",2443
"Watertown","0900580490",2016,2018,"Percent","Housing Units Built Before 1950",27.6
"Watertown","0900580490",2017,2019,"Number","Total Housing Units",8872
"Watertown","0900580490",2017,2019,"Number","Housing Units Built Before 1950",2276
"Watertown","0900580490",2017,2019,"Percent","Housing Units Built Before 1950",25.7
"Watertown","0900580490",2018,2020,"Number","Total Housing Units",8942
"Watertown","0900580490",2018,2020,"Number","Housing Units Built Before 1950",2078
"Watertown","0900580490",2018,2020,"Percent","Housing Units Built Before 1950",23.2
"West Hartford","0900382590",2013,2015,"Number","Total Housing Units",26094
"West Hartford","0900382590",2013,2015,"Number","Housing Units Built Before 1950",10717
"West Hartford","0900382590",2013,2015,"Percent","Housing Units Built Before 1950",41.1
"West Hartford","0900382590",2014,2016,"Number","Total Housing Units",26065
"West Hartford","0900382590",2014,2016,"Number","Housing Units Built Before 1950",10607
"West Hartford","0900382590",2014,2016,"Percent","Housing Units Built Before 1950",40.7
"West Hartford","0900382590",2015,2017,"Number","Total Housing Units",26262
"West Hartford","0900382590",2015,2017,"Number","Housing Units Built Before 1950",10616
"West Hartford","0900382590",2015,2017,"Percent","Housing Units Built Before 1950",40.4
"West Hartford","0900382590",2016,2018,"Number","Total Housing Units",25987
"West Hartford","0900382590",2016,2018,"Number","Housing Units Built Before 1950",10523
"West Hartford","0900382590",2016,2018,"Percent","Housing Units Built Before 1950",40.5
"West Hartford","0900382590",2017,2019,"Number","Total Housing Units",25876
"West Hartford","0900382590",2017,2019,"Number","Housing Units Built Before 1950",10530
"West Hartford","0900382590",2017,2019,"Percent","Housing Units Built Before 1950",40.7
"West Hartford","0900382590",2018,2020,"Number","Total Housing Units",26149
"West Hartford","0900382590",2018,2020,"Number","Housing Units Built Before 1950",10957
"West Hartford","0900382590",2018,2020,"Percent","Housing Units Built Before 1950",41.9
"West Haven","0900982870",2013,2015,"Number","Total Housing Units",22645
"West Haven","0900982870",2013,2015,"Number","Housing Units Built Before 1950",8018
"West Haven","0900982870",2013,2015,"Percent","Housing Units Built Before 1950",35.4
"West Haven","0900982870",2014,2016,"Number","Total Housing Units",22245
"West Haven","0900982870",2014,2016,"Number","Housing Units Built Before 1950",7659
"West Haven","0900982870",2014,2016,"Percent","Housing Units Built Before 1950",34.4
"West Haven","0900982870",2015,2017,"Number","Total Housing Units",22290
"West Haven","0900982870",2015,2017,"Number","Housing Units Built Before 1950",8122
"West Haven","0900982870",2015,2017,"Percent","Housing Units Built Before 1950",36.4
"West Haven","0900982870",2016,2018,"Number","Total Housing Units",22176
"West Haven","0900982870",2016,2018,"Number","Housing Units Built Before 1950",8324
"West Haven","0900982870",2016,2018,"Percent","Housing Units Built Before 1950",37.5
"West Haven","0900982870",2017,2019,"Number","Total Housing Units",22040
"West Haven","0900982870",2017,2019,"Number","Housing Units Built Before 1950",8323
"West Haven","0900982870",2017,2019,"Percent","Housing Units Built Before 1950",37.8
"West Haven","0900982870",2018,2020,"Number","Total Housing Units",22170
"West Haven","0900982870",2018,2020,"Number","Housing Units Built Before 1950",8503
"West Haven","0900982870",2018,2020,"Percent","Housing Units Built Before 1950",38.4
"Westbrook","0900781680",2013,2015,"Number","Total Housing Units",3621
"Westbrook","0900781680",2013,2015,"Number","Housing Units Built Before 1950",1265
"Westbrook","0900781680",2013,2015,"Percent","Housing Units Built Before 1950",34.9
"Westbrook","0900781680",2014,2016,"Number","Total Housing Units",3542
"Westbrook","0900781680",2014,2016,"Number","Housing Units Built Before 1950",1257
"Westbrook","0900781680",2014,2016,"Percent","Housing Units Built Before 1950",35.5
"Westbrook","0900781680",2015,2017,"Number","Total Housing Units",3641
"Westbrook","0900781680",2015,2017,"Number","Housing Units Built Before 1950",1247
"Westbrook","0900781680",2015,2017,"Percent","Housing Units Built Before 1950",34.2
"Westbrook","0900781680",2016,2018,"Number","Total Housing Units",3733
"Westbrook","0900781680",2016,2018,"Number","Housing Units Built Before 1950",1112
"Westbrook","0900781680",2016,2018,"Percent","Housing Units Built Before 1950",29.8
"Westbrook","0900781680",2017,2019,"Number","Total Housing Units",3861
"Westbrook","0900781680",2017,2019,"Number","Housing Units Built Before 1950",1151
"Westbrook","0900781680",2017,2019,"Percent","Housing Units Built Before 1950",29.8
"Westbrook","0900781680",2018,2020,"Number","Total Housing Units",4214
"Westbrook","0900781680",2018,2020,"Number","Housing Units Built Before 1950",1164
"Westbrook","0900781680",2018,2020,"Percent","Housing Units Built Before 1950",27.6
"Weston","0900183430",2013,2015,"Number","Total Housing Units",3517
"Weston","0900183430",2013,2015,"Number","Housing Units Built Before 1950",740
"Weston","0900183430",2013,2015,"Percent","Housing Units Built Before 1950",21
"Weston","0900183430",2014,2016,"Number","Total Housing Units",3743
"Weston","0900183430",2014,2016,"Number","Housing Units Built Before 1950",844
"Weston","0900183430",2014,2016,"Percent","Housing Units Built Before 1950",22.5
"Weston","0900183430",2015,2017,"Number","Total Housing Units",3801
"Weston","0900183430",2015,2017,"Number","Housing Units Built Before 1950",819
"Weston","0900183430",2015,2017,"Percent","Housing Units Built Before 1950",21.5
"Weston","0900183430",2016,2018,"Number","Total Housing Units",3859
"Weston","0900183430",2016,2018,"Number","Housing Units Built Before 1950",730
"Weston","0900183430",2016,2018,"Percent","Housing Units Built Before 1950",18.9
"Weston","0900183430",2017,2019,"Number","Total Housing Units",3912
"Weston","0900183430",2017,2019,"Number","Housing Units Built Before 1950",739
"Weston","0900183430",2017,2019,"Percent","Housing Units Built Before 1950",18.9
"Weston","0900183430",2018,2020,"Number","Total Housing Units",3938
"Weston","0900183430",2018,2020,"Number","Housing Units Built Before 1950",719
"Weston","0900183430",2018,2020,"Percent","Housing Units Built Before 1950",18.3
"Westport","0900183500",2013,2015,"Number","Total Housing Units",10322
"Westport","0900183500",2013,2015,"Number","Housing Units Built Before 1950",2506
"Westport","0900183500",2013,2015,"Percent","Housing Units Built Before 1950",24.3
"Westport","0900183500",2014,2016,"Number","Total Housing Units",10413
"Westport","0900183500",2014,2016,"Number","Housing Units Built Before 1950",2552
"Westport","0900183500",2014,2016,"Percent","Housing Units Built Before 1950",24.5
"Westport","0900183500",2015,2017,"Number","Total Housing Units",10611
"Westport","0900183500",2015,2017,"Number","Housing Units Built Before 1950",2606
"Westport","0900183500",2015,2017,"Percent","Housing Units Built Before 1950",24.6
"Westport","0900183500",2016,2018,"Number","Total Housing Units",10680
"Westport","0900183500",2016,2018,"Number","Housing Units Built Before 1950",2664
"Westport","0900183500",2016,2018,"Percent","Housing Units Built Before 1950",24.9
"Westport","0900183500",2017,2019,"Number","Total Housing Units",10870
"Westport","0900183500",2017,2019,"Number","Housing Units Built Before 1950",2664
"Westport","0900183500",2017,2019,"Percent","Housing Units Built Before 1950",24.5
"Westport","0900183500",2018,2020,"Number","Total Housing Units",10830
"Westport","0900183500",2018,2020,"Number","Housing Units Built Before 1950",2612
"Westport","0900183500",2018,2020,"Percent","Housing Units Built Before 1950",24.1
"Wethersfield","0900384900",2013,2015,"Number","Total Housing Units",11240
"Wethersfield","0900384900",2013,2015,"Number","Housing Units Built Before 1950",2979
"Wethersfield","0900384900",2013,2015,"Percent","Housing Units Built Before 1950",26.5
"Wethersfield","0900384900",2014,2016,"Number","Total Housing Units",11291
"Wethersfield","0900384900",2014,2016,"Number","Housing Units Built Before 1950",3024
"Wethersfield","0900384900",2014,2016,"Percent","Housing Units Built Before 1950",26.8
"Wethersfield","0900384900",2015,2017,"Number","Total Housing Units",11274
"Wethersfield","0900384900",2015,2017,"Number","Housing Units Built Before 1950",3018
